date,customerId,paymentPeriod,loanAmount,currencyType,evaluationChannel,interest_rate
2022-09-11,CUS83532816312,12,2000,USD,WEB PAGE,0.215
2022-09-11,CUS98729562036,36,10000,USD,WEB PAGE,0.235
2022-09-11,CUS91380130924,24,5500,USD,WEB PAGE,0.255
2022-09-11,CUS32864322260,60,6300,USD,WEB PAGE,0.22
2022-09-11,CUS18838846324,24,10310,USD,WEB PAGE,0.27
2022-09-11,CUS29442786924,24,3000,USD,WEB PAGE,0.105
2022-09-11,CUS47843517024,24,4000,USD,WEB PAGE,0.395
2022-09-11,CUS31245762748,48,24900,USD,WEB PAGE,0.37
2022-09-11,CUS83327894136,36,3500,USD,AGENCY,0.365
2022-09-11,CUS82729919848,48,3500,USD,WEB PAGE,0.365
2022-09-11,CUS80823490724,24,4900,USD,WEB PAGE,0.395
2022-09-11,CUS31215736336,36,15000,USD,WEB PAGE,0.345
2022-09-11,CUS40333112060,60,23400,USD,WEB PAGE,0.395
2022-09-11,CUS75052749524,24,15000,USD,WEB PAGE,0.315
2022-09-11,CUS22010845736,36,6000,USD,WEB PAGE,0.35
2022-09-11,CUS87641285148,48,5400,USD,WEB PAGE,0.235
2022-09-11,CUS43491453724,24,5500,USD,WEB PAGE,0.395
2022-09-11,CUS27087663136,36,13140.03,USD,AGENCY,0.245
2022-09-11,CUS67634646624,24,8000,USD,WEB PAGE,0.159
2022-09-11,CUS92446459760,60,20000,USD,WEB PAGE,0.149
2022-09-11,CUS85786720260,60,34000,USD,WEB PAGE,0.145
2022-09-11,CUS96456880336,36,4837.21,USD,WEB PAGE,0.245
2022-09-11,CUS58089149736,36,30857.62,USD,WEB PAGE,0.145
2022-09-11,CUS81298419036,36,10000,USD,WEB PAGE,0.229
2022-09-11,CUS48653485224,24,23590,USD,WEB PAGE,0.125
2022-09-11,CUS90421264148,48,27500,USD,WEB PAGE,0.149
2022-09-11,CUS28513115160,60,50000,USD,WEB PAGE,0.27
2022-09-11,CUS15107390112,12,10000,USD,AGENCY,0.205
2022-09-11,CUS49746581424,24,11370,USD,AGENCY,0.215
2022-09-11,CUS41956563148,48,4000,USD,WEB PAGE,0.275
2022-09-11,CUS74656649936,36,10100,USD,WEB PAGE,0.185
2022-09-11,CUS76330224836,36,23200,USD,WEB PAGE,0.275
2022-09-11,CUS60708711448,48,13500,USD,WEB PAGE,0.245
2022-09-11,CUS58125048424,24,8000,USD,WEB PAGE,0.175
2022-09-11,CUS26682247848,48,10000,USD,WEB PAGE,0.245
2022-09-11,CUS40283794112,12,3200,USD,WEB PAGE,0.185
2022-09-11,CUS17934013524,24,15000,USD,WEB PAGE,0.37
2022-09-11,CUS55879912412,12,5000,USD,WEB PAGE,0.395
2022-09-11,CUS19468053948,48,15800,USD,WEB PAGE,0.245
2022-09-11,CUS48777289948,48,4492,USD,WEB PAGE,0.245
2022-09-11,CUS69745707636,36,50000,USD,AGENCY,0.225
2022-09-11,CUS58098876124,24,5500,USD,WEB PAGE,0.245
2022-09-11,CUS16584020824,24,4800,USD,WEB PAGE,0.315
2022-09-11,CUS55135405336,36,5000,USD,WEB PAGE,0.165
2022-09-11,CUS30548266960,60,32760,USD,WEB PAGE,0.11
2022-09-11,CUS97280935724,24,20000,USD,WEB PAGE,0.135
2022-09-11,CUS93397233736,36,8700,USD,WEB PAGE,0.159
2022-09-11,CUS82294480348,48,17280,USD,WEB PAGE,0.195
2022-09-11,CUS21393359148,48,15300,USD,AGENCY,0.21
2022-09-11,CUS12241883012,12,6000,USD,WEB PAGE,0.175
2022-09-11,CUS87623726260,60,30100,USD,AGENCY,0.19
2022-09-11,CUS37109684624,24,2700,USD,AGENCY,0.245
2022-09-11,CUS23449525424,24,7000,USD,WEB PAGE,0.205
2022-09-11,CUS33190709760,60,10500,USD,WEB PAGE,0.155
2022-09-11,CUS56251033636,36,6000,USD,WEB PAGE,0.185
2022-09-11,CUS43209756348,48,10802,USD,WEB PAGE,0.185
2022-09-11,CUS93857555460,60,73000,USD,WEB PAGE,0.145
2022-09-11,CUS72581221748,48,12000,USD,WEB PAGE,0.275
2022-09-11,CUS93293329660,60,30000,USD,WEB PAGE,0.21
2022-09-11,CUS94542310824,24,6000,USD,WEB PAGE,0.385
2022-09-11,CUS57061396736,36,5000,USD,WEB PAGE,0.335
2022-09-11,CUS12244694024,24,20000,USD,AGENCY,0.105
2022-09-11,CUS60461108812,12,2000,USD,WEB PAGE,0.39
2022-09-11,CUS76013964324,24,5000,USD,WEB PAGE,0.34
2022-09-11,CUS57002419224,24,8437.5,USD,AGENCY,0.375
2022-09-11,CUS68872582248,48,11000,USD,WEB PAGE,0.225
2022-09-11,CUS92687356736,36,11500,USD,AGENCY,0.225
2022-09-11,CUS36349864860,60,7414,USD,WEB PAGE,0.215
2022-09-11,CUS18374752648,48,11500,USD,WEB PAGE,0.225
2022-09-11,CUS13686731960,60,10000,USD,WEB PAGE,0.2
2022-09-11,CUS20253614424,24,12400,USD,WEB PAGE,0.395
2022-09-11,CUS32147118312,12,4000,USD,WEB PAGE,0.235
2022-09-11,CUS80014349336,36,15944,USD,WEB PAGE,0.245
2022-09-11,CUS38344322648,48,10200,USD,WEB PAGE,0.2
2022-09-11,CUS73692382848,48,20000,USD,WEB PAGE,0.149
2022-09-11,CUS37348248760,60,13300,USD,WEB PAGE,0.21
2022-09-11,CUS23658786660,60,43972,USD,WEB PAGE,0.159
2022-09-11,CUS34723685436,36,31627,USD,WEB PAGE,0.185
2022-09-11,CUS49194959360,60,41816,USD,WEB PAGE,0.145
2022-09-11,CUS19386654524,24,12000,USD,WEB PAGE,0.23
2022-09-11,CUS22423956260,60,12300,USD,WEB PAGE,0.185
2022-09-11,CUS39869528636,36,17000,USD,WEB PAGE,0.185
2022-09-11,CUS33631132560,60,11100,USD,WEB PAGE,0.105
2022-09-11,CUS68959709936,36,15700,USD,WEB PAGE,0.245
2022-09-11,CUS42210618948,48,12000,USD,WEB PAGE,0.145
2022-09-11,CUS92259187024,24,10000,USD,WEB PAGE,0.215
2022-09-11,CUS11892975448,48,7000,USD,WEB PAGE,0.275
2022-09-11,CUS93438037260,60,19600,USD,AGENCY,0.295
2022-09-11,CUS57109553160,60,19600,USD,WEB PAGE,0.295
2022-09-11,CUS59524023548,48,20000,USD,WEB PAGE,0.4
2022-09-11,CUS62450531524,24,1000,USD,WEB PAGE,0.28
2022-09-11,CUS65051856524,24,11600,USD,WEB PAGE,0.395
2022-09-11,CUS46553509636,36,17100,USD,WEB PAGE,0.105
2022-09-11,CUS25250970112,12,4000,USD,WEB PAGE,0.28
2022-09-11,CUS37017459812,12,4000,USD,AGENCY,0.2
2022-09-11,CUS26282743560,60,14000,USD,WEB PAGE,0.205
2022-09-11,CUS30844081148,48,4000,USD,AGENCY,0.2
2022-09-11,CUS19584908360,60,35000,USD,WEB PAGE,0.155
2022-09-11,CUS38847441924,24,8930,USD,WEB PAGE,0.169
2022-09-11,CUS74947110060,60,20000,USD,WEB PAGE,0.169
2022-09-11,CUS97071823860,60,18000,USD,AGENCY,0.105
2022-09-11,CUS30438357460,60,4300,USD,WEB PAGE,0.325
2022-09-11,CUS54921091812,12,4200,USD,WEB PAGE,0.159
2022-09-11,CUS97461827860,60,60000,USD,WEB PAGE,0.175
2022-09-11,CUS25180567748,48,7000,USD,WEB PAGE,0.179
2022-09-11,CUS99015250748,48,19000,USD,CONTACT CENTER,0.25
2022-09-11,CUS20600937960,60,13945.85,USD,WEB PAGE,0.185
2022-09-11,CUS66604675560,60,60000,USD,WEB PAGE,0.155
2022-09-11,CUS85376312748,48,15000,USD,WEB PAGE,0.155
2022-09-11,CUS32683801212,12,3000,USD,WEB PAGE,0.215
2022-09-11,CUS19246914212,12,5000,USD,WEB PAGE,0.215
2022-09-11,CUS86973491948,48,18745.62,USD,WEB PAGE,0.215
2022-09-11,CUS13159862436,36,2600,USD,WEB PAGE,0.275
2022-09-11,CUS92468613212,12,4000,USD,WEB PAGE,0.185
2022-09-11,CUS62738667760,60,31400,USD,WEB PAGE,0.17
2022-09-11,CUS48974608260,60,41000,USD,WEB PAGE,0.185
2022-09-11,CUS78639227848,48,15000,USD,WEB PAGE,0.24
2022-09-11,CUS64757065224,24,10000,USD,WEB PAGE,0.19
2022-09-11,CUS25777352612,12,3000,USD,WEB PAGE,0.24
2022-09-11,CUS96762537136,36,14000,USD,WEB PAGE,0.33
2022-09-11,CUS51813882312,12,5000,USD,WEB PAGE,0.35
2022-09-11,CUS20094717924,24,5000,USD,WEB PAGE,0.315
2022-09-11,CUS48894071936,36,25250,USD,WEB PAGE,0.23
2022-09-11,CUS18862261812,12,1100,USD,WEB PAGE,0.23
2022-09-11,CUS89979599736,36,30000,USD,WEB PAGE,0.235
2022-09-11,CUS74455412336,36,20000,USD,WEB PAGE,0.245
2022-09-11,CUS72802660448,48,29000,USD,WEB PAGE,0.235
2022-09-11,CUS18636336636,36,18000,USD,WEB PAGE,0.185
2022-09-11,CUS97939108436,36,67650,USD,WEB PAGE,0.305
2022-09-11,CUS55253526660,60,25500,USD,WEB PAGE,0.165
2022-09-11,CUS11279769748,48,51700,USD,AGENCY,0.159
2022-09-11,CUS88125588660,60,12400,USD,WEB PAGE,0.165
2022-09-11,CUS49068865760,60,2341,USD,WEB PAGE,0.205
2022-09-11,CUS77002506560,60,70900,USD,CONTACT CENTER,0.19
2022-09-11,CUS68697280448,48,48700,USD,WEB PAGE,0.159
2022-09-11,CUS66408845448,48,35000,USD,WEB PAGE,0.149
2022-09-11,CUS22822738560,60,11000,USD,WEB PAGE,0.169
2022-09-11,CUS74169262560,60,10500,USD,WEB PAGE,0.215
2022-09-11,CUS47698027348,48,14125.45,USD,AGENCY,0.159
2022-09-11,CUS57744532160,60,25000,USD,WEB PAGE,0.235
2022-09-11,CUS15172048260,60,21000,USD,WEB PAGE,0.105
2022-09-11,CUS37294384624,24,2000,USD,WEB PAGE,0.285
2022-09-11,CUS98908678660,60,18915.21,USD,WEB PAGE,0.215
2022-09-11,CUS41056186936,36,7000,USD,WEB PAGE,0.235
2022-09-11,CUS93660660548,48,22000,USD,WEB PAGE,0.175
2022-09-11,CUS46629797248,48,38600,USD,WEB PAGE,0.185
2022-09-11,CUS12215799824,24,6000,USD,WEB PAGE,0.245
2022-09-11,CUS23984394324,24,8500,USD,WEB PAGE,0.26
2022-09-11,CUS69802070960,60,11000,USD,WEB PAGE,0.27
2022-09-11,CUS42940733048,48,12000,USD,WEB PAGE,0.105
2022-09-11,CUS16112275036,36,2800,USD,WEB PAGE,0.385
2022-09-11,CUS42296280336,36,6000,USD,WEB PAGE,0.385
2022-09-11,CUS53644046136,36,10000,USD,WEB PAGE,0.105
2022-09-11,CUS25096609336,36,2500,USD,WEB PAGE,0.39
2022-09-11,CUS52746067536,36,5500,USD,AGENCY,0.39
2022-09-11,CUS45810973024,24,2500,USD,WEB PAGE,0.395
2022-09-11,CUS32393601936,36,4209,USD,WEB PAGE,0.365
2022-09-11,CUS50488995912,12,3000,USD,WEB PAGE,0.335
2022-09-11,CUS98937225024,24,11246.08,USD,WEB PAGE,0.105
2022-09-11,CUS45853674136,36,15000,USD,WEB PAGE,0.335
2022-09-11,CUS39475834024,24,4000,USD,WEB PAGE,0.36
2022-09-11,CUS66018214924,24,2500,USD,WEB PAGE,0.245
2022-09-11,CUS48192352948,48,40000,USD,AGENCY,0.105
2022-09-11,CUS29741035036,36,16800,USD,WEB PAGE,0.28
2022-09-11,CUS70784899748,48,21000,USD,WEB PAGE,0.155
2022-09-11,CUS92938579824,24,18700,USD,AGENCY,0.225
2022-09-11,CUS47417610236,36,6900,USD,WEB PAGE,0.245
2022-09-11,CUS98124618236,36,14000,USD,WEB PAGE,0.165
2022-09-11,CUS82171502336,36,2409,USD,WEB PAGE,0.105
2022-09-11,CUS63758168648,48,28000,USD,WEB PAGE,0.165
2022-09-11,CUS24372048848,48,20500,USD,WEB PAGE,0.23
2022-09-11,CUS38561258724,24,30000,USD,WEB PAGE,0.119
2022-09-11,CUS22871845848,48,1000,USD,WEB PAGE,0.179
2022-09-11,CUS95900577124,24,4000,USD,WEB PAGE,0.169
2022-09-11,CUS87519496560,60,20000,USD,WEB PAGE,0.145
2022-09-11,CUS96929192636,36,20000,USD,WEB PAGE,0.139
2022-09-11,CUS86273908048,48,99500,USD,WEB PAGE,0.125
2022-09-11,CUS50426554748,48,30000,USD,WEB PAGE,0.165
2022-09-11,CUS75934126236,36,12000,USD,WEB PAGE,0.215
2022-09-11,CUS84325677112,12,5500,USD,WEB PAGE,0.215
2022-09-11,CUS89645822248,48,17900,USD,WEB PAGE,0.235
2022-09-11,CUS25190922260,60,40500,USD,WEB PAGE,0.145
2022-09-11,CUS96916950248,48,14742.42,USD,WEB PAGE,0.245
2022-09-11,CUS18482767736,36,3000,USD,WEB PAGE,0.165
2022-09-11,CUS67107183160,60,58400,USD,WEB PAGE,0.175
2022-09-11,CUS35628968336,36,10000,USD,WEB PAGE,0.37
2022-09-11,CUS15125005224,24,5000,USD,WEB PAGE,0.39
2022-09-11,CUS98480358624,24,5000,USD,WEB PAGE,0.39
2022-09-11,CUS26080836424,24,6300,USD,AGENCY,0.375
2022-09-11,CUS14605430824,24,3000,USD,WEB PAGE,0.105
2022-09-11,CUS78177740624,24,3000,USD,WEB PAGE,0.355
2022-09-11,CUS49218350136,36,25900,USD,WEB PAGE,0.175
2022-09-11,CUS36234066124,24,35000,USD,AGENCY,0.29
2022-09-11,CUS67753305036,36,10000,USD,WEB PAGE,0.395
2022-09-11,CUS26975973624,24,1000,USD,WEB PAGE,0.265
2022-09-11,CUS26081635660,60,10000,USD,WEB PAGE,0.21
2022-09-11,CUS20659666148,48,20000,USD,AGENCY,0.149
2022-09-11,CUS22528578224,24,7000,USD,AGENCY,0.145
2022-09-11,CUS99504267024,24,6000,USD,WEB PAGE,0.205
2022-09-11,CUS54580233648,48,15000,USD,WEB PAGE,0.169
2022-09-11,CUS14413050536,36,15000,USD,WEB PAGE,0.159
2022-09-11,CUS12895350148,48,30500,USD,WEB PAGE,0.129
2022-09-11,CUS98128013848,48,11000,USD,WEB PAGE,0.155
2022-09-11,CUS18397517824,24,3000,USD,WEB PAGE,0.165
2022-09-11,CUS59644807624,24,3000,USD,WEB PAGE,0.165
2022-09-11,CUS75719047648,48,17400,USD,WEB PAGE,0.205
2022-09-11,CUS26877233524,24,2000,USD,WEB PAGE,0.105
2022-09-11,CUS49850207848,48,15200,USD,WEB PAGE,0.165
2022-09-11,CUS30046428660,60,12300,USD,WEB PAGE,0.185
2022-09-11,CUS53534747024,24,5000,USD,WEB PAGE,0.36
2022-09-11,CUS82478577124,24,4400,USD,WEB PAGE,0.395
2022-09-11,CUS73566301924,24,4360,USD,WEB PAGE,0.375
2022-09-11,CUS41466860812,12,7000,USD,WEB PAGE,0.335
2022-09-11,CUS41891037224,24,7000,USD,WEB PAGE,0.39
2022-09-11,CUS26302786924,24,5000,USD,WEB PAGE,0.395
2022-09-11,CUS37206918836,36,8000,USD,WEB PAGE,0.375
2022-09-11,CUS21447425924,24,50000,USD,AGENCY,0.38
2022-09-11,CUS18330286460,60,5327,USD,WEB PAGE,0.28
2022-09-11,CUS66369436648,48,9363,USD,WEB PAGE,0.335
2022-09-11,CUS42265524160,60,13491.06,USD,AGENCY,0.105
2022-09-11,CUS67202605548,48,15500,USD,WEB PAGE,0.245
2022-09-11,CUS85401198224,24,5400,USD,WEB PAGE,0.245
2022-09-11,CUS34835232836,36,50000,USD,WEB PAGE,0.225
2022-09-11,CUS73930766636,36,5200,USD,WEB PAGE,0.275
2022-09-11,CUS16760034524,24,13000,USD,WEB PAGE,0.265
2022-09-11,CUS70667819848,48,1966,USD,WEB PAGE,0.105
2022-09-11,CUS63498532424,24,2000,USD,WEB PAGE,0.245
2022-09-11,CUS66122157124,24,2000,USD,WEB PAGE,0.275
2022-09-11,CUS80506912336,36,6000,USD,WEB PAGE,0.159
2022-09-11,CUS80100419948,48,48143.29,USD,WEB PAGE,0.129
2022-09-11,CUS82705240160,60,10728,USD,WEB PAGE,0.165
2022-09-11,CUS91774485848,48,22000,USD,WEB PAGE,0.199
2022-09-11,CUS95889183748,48,10000,USD,WEB PAGE,0.229
2022-09-11,CUS40835903760,60,23000,USD,AGENCY,0.105
2022-09-11,CUS64526298112,12,3000,USD,WEB PAGE,0.255
2022-09-11,CUS85320224360,60,60000,USD,CONTACT CENTER,0.19
2022-09-11,CUS66001736724,24,12000,USD,WEB PAGE,0.149
2022-09-11,CUS47012695948,48,40000,USD,AGENCY,0.159
2022-09-11,CUS87053626124,24,1000,USD,WEB PAGE,0.175
2022-09-11,CUS39972450348,48,7476,USD,WEB PAGE,0.215
2022-09-11,CUS84691851848,48,5000,USD,WEB PAGE,0.245
2022-09-11,CUS17586257560,60,85000,USD,WEB PAGE,0.175
2022-09-11,CUS89286675224,24,8680,USD,WEB PAGE,0.185
2022-09-11,CUS72881923348,48,12299,USD,WEB PAGE,0.25
2022-09-11,CUS97933889948,48,10000,USD,WEB PAGE,0.235
2022-09-11,CUS34484460824,24,15000,USD,WEB PAGE,0.225
2022-09-11,CUS54789673524,24,8000,USD,WEB PAGE,0.165
2022-09-11,CUS30213495860,60,13250,USD,AGENCY,0.105
2022-09-11,CUS25711006260,60,13250,USD,WEB PAGE,0.105
2022-09-11,CUS96312821636,36,5000,USD,WEB PAGE,0.245
2022-09-11,CUS50890823324,24,3000,USD,WEB PAGE,0.205
2022-09-11,CUS61081331924,24,4000,USD,AGENCY,0.23
2022-09-11,CUS42007547748,48,15000,USD,WEB PAGE,0.215
2022-09-11,CUS60722715960,60,74000,USD,WEB PAGE,0.105
2022-09-11,CUS78766255460,60,22000,USD,WEB PAGE,0.23
2022-09-11,CUS87096785124,24,5000,USD,WEB PAGE,0.395
2022-09-11,CUS24034888424,24,9500,USD,WEB PAGE,0.38
2022-09-11,CUS91605012824,24,4000,USD,WEB PAGE,0.395
2022-09-11,CUS96367813724,24,20500,USD,WEB PAGE,0.39
2022-09-11,CUS56306924924,24,8459,USD,WEB PAGE,0.39
2022-09-11,CUS12803999336,36,11195,USD,WEB PAGE,0.35
2022-09-11,CUS78533615724,24,5000,USD,WEB PAGE,0.35
2022-09-11,CUS17602746724,24,3500,USD,WEB PAGE,0.315
2022-09-11,CUS39469511236,36,5000,USD,WEB PAGE,0.225
2022-09-11,CUS68220516248,48,20000,USD,WEB PAGE,0.245
2022-09-11,CUS16257365560,60,5400,USD,WEB PAGE,0.265
2022-09-11,CUS82723044824,24,7000,USD,WEB PAGE,0.36
2022-09-11,CUS43415932512,12,3500,USD,WEB PAGE,0.245
2022-09-11,CUS57623411324,24,18700,USD,AGENCY,0.275
2022-09-11,CUS21240465360,60,100000,USD,AGENCY,0.16
2022-09-11,CUS16083271448,48,60000,USD,WEB PAGE,0.149
2022-09-11,CUS67197361648,48,10000,USD,WEB PAGE,0.119
2022-09-11,CUS55622689624,24,30690,USD,WEB PAGE,0.139
2022-09-11,CUS39397888560,60,19000,USD,WEB PAGE,0.195
2022-09-11,CUS59070479348,48,20000,USD,CONTACT CENTER,0.24
2022-09-11,CUS94457228648,48,30000,USD,WEB PAGE,0.19
2022-09-11,CUS86928019924,24,10000,USD,AGENCY,0.165
2022-09-11,CUS71758247436,36,8000,USD,WEB PAGE,0.145
2022-09-11,CUS60847314924,24,3000,USD,WEB PAGE,0.185
2022-09-11,CUS80223681548,48,15000,USD,AGENCY,0.159
2022-09-11,CUS56792759160,60,16150,USD,WEB PAGE,0.22
2022-09-11,CUS38567988948,48,19300,USD,WEB PAGE,0.159
2022-09-11,CUS43874421312,12,3000,USD,WEB PAGE,0.215
2022-09-11,CUS30613547360,60,14000,USD,WEB PAGE,0.195
2022-09-11,CUS52060795624,24,11000,USD,WEB PAGE,0.195
2022-09-11,CUS44245440324,24,3000,USD,WEB PAGE,0.245
2022-09-11,CUS46382010648,48,14200,USD,WEB PAGE,0.185
2022-09-11,CUS35463065960,60,26000,USD,WEB PAGE,0.185
2022-09-11,CUS91384751012,12,3000,USD,WEB PAGE,0.105
2022-09-11,CUS73592587448,48,16500,USD,WEB PAGE,0.23
2022-09-11,CUS37231075836,36,6000,USD,WEB PAGE,0.155
2022-09-11,CUS98423380560,60,32100,USD,WEB PAGE,0.205
2022-09-11,CUS38433813460,60,68000,USD,AGENCY,0.165
2022-09-11,CUS25529412860,60,21500,USD,WEB PAGE,0.215
2022-09-11,CUS68496508924,24,2000,USD,WEB PAGE,0.295
2022-09-11,CUS37804167824,24,1250,USD,WEB PAGE,0.27
2022-09-11,CUS78379384048,48,16300,USD,WEB PAGE,0.365
2022-09-11,CUS57050771824,24,3000,USD,WEB PAGE,0.395
2022-09-11,CUS46875009724,24,8200,USD,WEB PAGE,0.375
2022-09-11,CUS48167556148,48,9090,USD,WEB PAGE,0.34
2022-09-11,CUS90926681724,24,15000,USD,WEB PAGE,0.38
2022-09-11,CUS89590016948,48,30000,USD,AGENCY,0.105
2022-09-11,CUS76344831236,36,9800,USD,WEB PAGE,0.375
2022-09-11,CUS43942339936,36,2910,USD,WEB PAGE,0.36
2022-09-11,CUS97663352060,60,25320,USD,WEB PAGE,0.21
2022-09-11,CUS34654556724,24,1000,USD,WEB PAGE,0.235
2022-09-11,CUS77283175824,24,4000,USD,AGENCY,0.225
2022-09-11,CUS12107549336,36,19600,USD,WEB PAGE,0.225
2022-09-11,CUS16475008248,48,6600,USD,WEB PAGE,0.225
2022-09-11,CUS46239296336,36,3400,USD,WEB PAGE,0.265
2022-09-11,CUS33911341536,36,8232,USD,WEB PAGE,0.245
2022-09-11,CUS20976864148,48,12000,USD,WEB PAGE,0.225
2022-09-11,CUS41742174836,36,28000,USD,AGENCY,0.245
2022-09-11,CUS60405878448,48,4000,USD,WEB PAGE,0.185
2022-09-11,CUS79650709936,36,18000,USD,WEB PAGE,0.149
2022-09-11,CUS51970399712,12,3000,USD,WEB PAGE,0.339
2022-09-11,CUS57856070448,48,3400,USD,WEB PAGE,0.349
2022-09-11,CUS37301184548,48,8000,USD,WEB PAGE,0.22
2022-09-11,CUS90837230036,36,24000,USD,WEB PAGE,0.135
2022-09-11,CUS80345623748,48,36000,USD,WEB PAGE,0.125
2022-09-11,CUS43662616660,60,9300,USD,WEB PAGE,0.215
2022-09-11,CUS64189181348,48,12000,USD,AGENCY,0.265
2022-09-11,CUS65213527736,36,5000,USD,WEB PAGE,0.195
2022-09-11,CUS75169906748,48,6000,USD,WEB PAGE,0.235
2022-09-11,CUS99100293260,60,20000,USD,WEB PAGE,0.24
2022-09-11,CUS39267745860,60,23000,USD,WEB PAGE,0.155
2022-09-11,CUS36624411536,36,7590,USD,WEB PAGE,0.195
2022-09-11,CUS15666249336,36,5700,USD,WEB PAGE,0.315
2022-09-11,CUS49585611860,60,23890,USD,WEB PAGE,0.165
2022-09-11,CUS12575750324,24,10000,USD,WEB PAGE,0.235
2022-09-11,CUS61433856336,36,6000,USD,WEB PAGE,0.215
2022-09-11,CUS57447087124,24,14800,USD,WEB PAGE,0.22
2022-09-11,CUS42095324412,12,1000,USD,WEB PAGE,0.22
2022-09-11,CUS82633748236,36,9100,USD,WEB PAGE,0.38
2022-09-11,CUS64681155536,36,11500,USD,WEB PAGE,0.395
2022-09-11,CUS41858144512,12,3000,USD,AGENCY,0.385
2022-09-11,CUS19707055324,24,5500,USD,WEB PAGE,0.395
2022-09-11,CUS34981849924,24,1273,USD,WEB PAGE,0.395
2022-09-11,CUS75811101948,48,17600,USD,WEB PAGE,0.105
2022-09-11,CUS95501096236,36,52700,USD,AGENCY,0.33
2022-09-11,CUS69938404136,36,52500,USD,AGENCY,0.33
2022-09-11,CUS68152109236,36,15000,USD,WEB PAGE,0.395
2022-09-11,CUS11971012412,12,5000,USD,WEB PAGE,0.225
2022-09-11,CUS55769977624,24,12334.63,USD,WEB PAGE,0.395
2022-09-11,CUS94987293536,36,16500,USD,WEB PAGE,0.225
2022-09-11,CUS46071830948,48,12000,USD,WEB PAGE,0.105
2022-09-11,CUS26997630812,12,6000,USD,WEB PAGE,0.105
2022-09-11,CUS54547484524,24,15000,USD,WEB PAGE,0.28
2022-09-11,CUS93758128536,36,23275.21,USD,WEB PAGE,0.195
2022-09-11,CUS83217175936,36,21177.15,USD,WEB PAGE,0.245
2022-09-11,CUS20266007860,60,13000,USD,WEB PAGE,0.159
2022-09-11,CUS82940038660,60,36172.44,USD,WEB PAGE,0.125
2022-09-11,CUS99143084960,60,15000,USD,WEB PAGE,0.155
2022-09-11,CUS65808520036,36,16000,USD,WEB PAGE,0.22
2022-09-11,CUS68299090160,60,15739.97,USD,WEB PAGE,0.159
2022-09-11,CUS27746518848,48,27200,USD,WEB PAGE,0.205
2022-09-11,CUS37492459748,48,3000,USD,WEB PAGE,0.215
2022-09-11,CUS40662950212,12,5000,USD,WEB PAGE,0.195
2022-09-11,CUS87305963824,24,8000,USD,WEB PAGE,0.175
2022-09-11,CUS65116556760,60,40000,USD,AGENCY,0.105
2022-09-11,CUS91010243336,36,11000,USD,WEB PAGE,0.26
2022-09-11,CUS17825540560,60,17470.68,USD,WEB PAGE,0.21
2022-09-11,CUS59346062836,36,2000,USD,WEB PAGE,0.235
2022-09-11,CUS91739357848,48,30000,USD,WEB PAGE,0.215
2022-09-11,CUS12666506148,48,26100,USD,WEB PAGE,0.195
2022-09-11,CUS39881628224,24,6000,USD,WEB PAGE,0.2
2022-09-11,CUS50052972460,60,9100,USD,WEB PAGE,0.3
2022-09-11,CUS77195949724,24,4000,USD,AGENCY,0.25
2022-09-11,CUS82126748336,36,4000,USD,WEB PAGE,0.355
2022-09-11,CUS78574368624,24,8000,USD,WEB PAGE,0.375
2022-09-11,CUS89896738324,24,9000,USD,WEB PAGE,0.335
2022-09-11,CUS47997575112,12,3000,USD,AGENCY,0.375
2022-09-11,CUS71848822224,24,7200,USD,WEB PAGE,0.395
2022-09-11,CUS59144231112,12,5100,USD,WEB PAGE,0.245
2022-09-11,CUS99508331412,12,6000,USD,AGENCY,0.235
2022-09-11,CUS53673666448,48,71000,USD,WEB PAGE,0.275
2022-09-11,CUS80285899748,48,5000,USD,WEB PAGE,0.235
2022-09-11,CUS25549606636,36,11800,USD,AGENCY,0.35
2022-09-11,CUS16919410136,36,15000,USD,WEB PAGE,0.235
2022-09-11,CUS28163715524,24,28000,USD,AGENCY,0.169
2022-09-11,CUS14925923136,36,9000,USD,WEB PAGE,0.215
2022-09-11,CUS45888467348,48,55000,USD,WEB PAGE,0.149
2022-09-11,CUS51506845036,36,60000,USD,WEB PAGE,0.195
2022-09-11,CUS79717397148,48,15330,USD,WEB PAGE,0.195
2022-09-11,CUS39657680360,60,53187,USD,WEB PAGE,0.149
2022-09-11,CUS66772349036,36,30000,USD,AGENCY,0.155
2022-09-11,CUS77157837112,12,5000,USD,WEB PAGE,0.235
2022-09-11,CUS22273009860,60,9400,USD,AGENCY,0.155
2022-09-11,CUS87264701524,24,2000,USD,WEB PAGE,0.245
2022-09-11,CUS33487816860,60,12400,USD,WEB PAGE,0.175
2022-09-11,CUS27715333236,36,5000,USD,WEB PAGE,0.185
2022-09-11,CUS96377822448,48,16500,USD,WEB PAGE,0.225
2022-09-11,CUS43164316848,48,63100,USD,WEB PAGE,0.325
2022-09-11,CUS80060712124,24,5500,USD,WEB PAGE,0.385
2022-09-11,CUS51414941736,36,20106.79,USD,WEB PAGE,0.395
2022-09-11,CUS51698917024,24,10000,USD,AGENCY,0.39
2022-09-11,CUS49637849360,60,5800,USD,WEB PAGE,0.105
2022-09-11,CUS25588580148,48,21631,USD,WEB PAGE,0.22
2022-09-11,CUS72515313536,36,40000,USD,AGENCY,0.235
2022-09-11,CUS46703725336,36,8000,USD,WEB PAGE,0.25
